Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,,
HCL Technologies Ltd,HCLTECH,IT Services & Consulting,443954.6902,1640.55,28.273767046535156,,"TCS,INFY,HCLTECH"
Wipro Ltd,WIPRO,IT Services & Consulting,272488.0989,521.55,24.67027295832714,,"TCS,INFY,HCLTECH,WIPRO"
LTIMindtree Ltd,LTIM,IT Services & Consulting,168142.4335,5678.9,36.69549627144534,,"TCS,INFY,HCLTECH,WIPRO,LTIM"
Tech Mahindra Ltd,TECHM,IT Services & Consulting,151070.8846,1544.45,64.07281557602832,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM"
Mphasis Ltd,MPHASIS,IT Services & Consulting,53985.18444,2855,34.721179581237685,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS"
KPIT Technologies Ltd,KPITTECH,IT Services & Consulting,49941.31914,1840.45,83.99993127326162,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH"
Coforge Ltd,COFORGE,IT Services & Consulting,41924.70926,6286.15,51.88701640775992,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE"
Tata Technologies Ltd,TATATECH,IT Services & Consulting,40380.24548,995.4,59.43778129178508,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH"
Sonata Software Ltd,SONATSOFTW,IT Services & Consulting,18437.63259,664.15,59.76542169705035,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW"
Birlasoft Ltd,BSOFT,IT Services & Consulting,17763.57227,643,28.477759862128682,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT"
Zensar Technologies Ltd,ZENSARTECH,IT Services & Consulting,17608.97858,776.85,26.47966704496242,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH"
Netweb Technologies India Ltd,NETWEB,IT Services & Consulting,12708.45963,2254.6,167.41482847898806,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB"
Happiest Minds Technologies Ltd,HAPPSTMNDS,IT Services & Consulting,12156.27856,812.85,48.940289699625545,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS"
Latent View Analytics Ltd,LATENTVIEW,IT Services & Consulting,10496.61851,509.55,66.16210848068074,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW"
Route Mobile Ltd,ROUTE,IT Services & Consulting,10224.48455,1628.4,27.259476780633456,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE"
Aurionpro Solutions Ltd,AURIONPRO,IT Services & Consulting,9079.641753,1644.4,64.40375765,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO"
Mastek Ltd,MASTEK,IT Services & Consulting,8859.862926,2871.25,29.504355544223902,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK"
Infibeam Avenues Ltd,INFIBEAM,IT Services & Consulting,8580.501131824001,30.98,54.25889168979372,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM"
Magellanic Cloud Ltd,MCLOUD,IT Services & Consulting,8096.794388,138.55,78.74727083835847,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD"
eMudhra Ltd,EMUDHRA,IT Services & Consulting,7051.416851,851.5,93.94373635824674,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA"
R Systems International Ltd,RSYSTEMS,IT Services & Consulting,5659.045292,478.35,40.39290001,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS"
