Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,,
M V K Agro Food Product Ltd,MVKAGRO,Agro Products,85.5048,55.2,9.805596330275227,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO"
Ambar Protein Industries Ltd,AMBARPIL,Agro Products,84.2375,146.5,26.74206349206313,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL"
James Warren Tea Ltd,JAMESWARREN,Agro Products,83.25,225,43.815789473684184,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN"
Crop Life Science Ltd,CLSL,Agro Products,82.272,48,13.621192052980135,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL"
Oceanic Foods Ltd,OCEANIC,Agro Products,70.16625,62.37,27.733695652173864,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC"
Sheetal Universal Ltd,SHEETAL,Agro Products,67.70495409,59.1,32.55045869711566,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL"
Warren Tea Ltd,WARRENTEA,Agro Products,60.363511003999996,50.51,223.56855927407403,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA"
Modern Engineering and Projects Ltd,MEAPL,Agro Products,53.457,173,14.685989010988973,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL"
Shree Ganesh Bio-Tech (India) Ltd,SHREEGANES,Agro Products,48.632128,1.22,78.43891612903253,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES"
Shreeram Proteins Ltd,SRPL,Agro Products,44.982,1.05,-4.695407098,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL"
