Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,,
Cartrade Tech Ltd,CARTRADE,Online Services,4097.763622,867.25,286.5568966171323,,"ZOMATO,NAUKRI,IRCTC,POLICYBZR,INDIAMART,JUSTDIAL,MEDPLUS,IXIGO,CARTRADE"
Yatra Online Ltd,YATRA,Online Services,2219.2657175990003,141.43,-492.0766558,,"ZOMATO,NAUKRI,IRCTC,POLICYBZR,INDIAMART,JUSTDIAL,MEDPLUS,IXIGO,CARTRADE,YATRA"
Matrimony.Com Ltd,MATRIMONY,Online Services,1576.1519411049999,708.05,31.809322726639774,,"ZOMATO,NAUKRI,IRCTC,POLICYBZR,INDIAMART,JUSTDIAL,MEDPLUS,IXIGO,CARTRADE,YATRA,MATRIMONY"
Spacenet Enterprises India Ltd,SPCENET,Online Services,1514.22952,27.57,145.0411417,,"ZOMATO,NAUKRI,IRCTC,POLICYBZR,INDIAMART,JUSTDIAL,MEDPLUS,IXIGO,CARTRADE,YATRA,MATRIMONY,SPCENET"
MOS Utility Ltd,MOS,Online Services,525.0187632,210.55,50.04945312011435,,"ZOMATO,NAUKRI,IRCTC,POLICYBZR,INDIAMART,JUSTDIAL,MEDPLUS,IXIGO,CARTRADE,YATRA,MATRIMONY,SPCENET,MOS"
Empower India Ltd,EMPOWER,Online Services,259.52707888000003,2.23,37.55818797105641,,"ZOMATO,NAUKRI,IRCTC,POLICYBZR,INDIAMART,JUSTDIAL,MEDPLUS,IXIGO,CARTRADE,YATRA,MATRIMONY,SPCENET,MOS,EMPOWER"
Digicontent Ltd,DGCONTENT,Online Services,189.55924940699998,32.67,33.02425947857121,,"ZOMATO,NAUKRI,IRCTC,POLICYBZR,INDIAMART,JUSTDIAL,MEDPLUS,IXIGO,CARTRADE,YATRA,MATRIMONY,SPCENET,MOS,EMPOWER,DGCONTENT"
Digidrive Distributors Ltd,DIGIDRIVE,Online Services,140.5657918,36.54,34.622116199999994,,"ZOMATO,NAUKRI,IRCTC,POLICYBZR,INDIAMART,JUSTDIAL,MEDPLUS,IXIGO,CARTRADE,YATRA,MATRIMONY,SPCENET,MOS,EMPOWER,DGCONTENT,DIGIDRIVE"
Suvidhaa Infoserve Ltd,SUVIDHAA,Online Services,135.11550835999998,6.44,-8.376658919,,"ZOMATO,NAUKRI,IRCTC,POLICYBZR,INDIAMART,JUSTDIAL,MEDPLUS,IXIGO,CARTRADE,YATRA,MATRIMONY,SPCENET,MOS,EMPOWER,DGCONTENT,DIGIDRIVE,SUVIDHAA"
DB Corp Ltd,DBCORP,Publishing,6086.750714180001,341.65,14.304600865267563,,DBCORP
Navneet Education Ltd,NAVNETEDUL,Publishing,3705.3719047800005,163.8,14.728989564653972,,"DBCORP,NAVNETEDUL"
MPS Ltd,MPSLTD,Publishing,3510.866763,2070,29.55772657854861,,"DBCORP,NAVNETEDUL,MPSLTD"
Jagran Prakashan Ltd,JAGRAN,Publishing,2208.320244,101.46,12.018723433721554,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN"
Sandesh Ltd,SANDESH,Publishing,1282.297765,1694.05,6.800115419,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH"
Hindustan Media Ventures Ltd,HMVL,Publishing,754.850182,102.68,75.86433990231163,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL"
HT Media Ltd,HTMEDIA,Publishing,626.3474205560001,27.08,-7.771059808,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA"
Vantage Knowledge Academy Ltd,VKAL,Publishing,586.092125,56.45,421.6490107913667,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL"
Sambhaav Media Ltd,SAMBHAAV,Publishing,102.81763192000001,5.38,174.26717274576288,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV"
Diligent Media Corporation Ltd,DNAMEDIA,Publishing,75.80396359,6.44,0.5540415406519515,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA"
DSJ Keep Learning Ltd,KEEPLEARN,Publishing,70.5375736,4.53,213.75022302727254,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA,KEEPLEARN"
Cyber Media (India) Ltd,CYBERMEDIA,Publishing,50.291846819999996,32.1,14.748342175953086,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA,KEEPLEARN,CYBERMEDIA"
Jupiter Infomedia Ltd,JUPITERIN,Publishing,37.54494,37.47,6.86379159,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA,KEEPLEARN,CYBERMEDIA,JUPITERIN"
Infomedia Press Ltd,INFOMEDIA,Publishing,32.676405972000005,6.51,-8.443515755,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA,KEEPLEARN,CYBERMEDIA,JUPITERIN,INFOMEDIA"
Madhya Pradesh Today Media Ltd,MPTODAY,Publishing,17.15284,37.55,6.806682539682534,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA,KEEPLEARN,CYBERMEDIA,JUPITERIN,INFOMEDIA,MPTODAY"
Shakti Press Ltd,SHAKTIPR,Publishing,11.1731148,31.74,23.277322500000047,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA,KEEPLEARN,CYBERMEDIA,JUPITERIN,INFOMEDIA,MPTODAY,SHAKTIPR"
Sab Events & Governance Now Media Ltd,SABEVENTS,Publishing,9.257116813,8.83,-8.492767718,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA,KEEPLEARN,CYBERMEDIA,JUPITERIN,INFOMEDIA,MPTODAY,SHAKTIPR,SABEVENTS"
Entertainment Network (India) Ltd,ENIL,Radio,1108.337149,232.5,34.113177862419164,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA,KEEPLEARN,CYBERMEDIA,JUPITERIN,INFOMEDIA,MPTODAY,SHAKTIPR,SABEVENTS,ENIL"
Music Broadcast Ltd,RADIOCITY,Radio,641.9372969,15.9,93.71347399707984,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA,KEEPLEARN,CYBERMEDIA,JUPITERIN,INFOMEDIA,MPTODAY,SHAKTIPR,SABEVENTS,ENIL,RADIOCITY"
Radiowalla Network Ltd,RADIOWALLA,Radio,89.5125972,127,,,"DBCORP,NAVNETEDUL,MPSLTD,JAGRAN,SANDESH,HMVL,HTMEDIA,VKAL,SAMBHAAV,DNAMEDIA,KEEPLEARN,CYBERMEDIA,JUPITERIN,INFOMEDIA,MPTODAY,SHAKTIPR,SABEVENTS,ENIL,RADIOCITY,RADIOWALLA"
Next Mediaworks Ltd,NEXTMEDIA,Radio,49.43385901,7.39,-2.228758296,,
ITI Ltd,ITI,Telecom Equipments,29239.78952,304.3,-51.39525684,,ITI
Tejas Networks Ltd,TEJASNET,Telecom Equipments,21040.926345620002,1230.2,334.0890178726581,,"ITI,TEJASNET"
HFCL Ltd,HFCL,Telecom Equipments,19373.27192,134.37,58.740705026360715,,"ITI,TEJASNET,HFCL"
Sterlite Technologies Ltd,STLTECH,Telecom Equipments,6637.504286126999,136.11,-130.1471429,,"ITI,TEJASNET,HFCL,STLTECH"
Vindhya Telelinks Ltd,VINDHYATEL,Telecom Equipments,3576.7089620300003,3018.1,12.651959540254685,,"ITI,TEJASNET,HFCL,STLTECH,VINDHYATEL"
Digispice Technologies Ltd,DIGISPICE,Telecom Equipments,939.1509482399999,40.4,80.47565966066836,,"ITI,TEJASNET,HFCL,STLTECH,VINDHYATEL,DIGISPICE"
Birla Cable Ltd,BIRLACABLE,Telecom Equipments,904.95,301.65,40.855530474040634,,"ITI,TEJASNET,HFCL,STLTECH,VINDHYATEL,DIGISPICE,BIRLACABLE"
Valiant Communications Ltd,VALIANT,Telecom Equipments,502.9942764,659.4,80.99746801932359,,"ITI,TEJASNET,HFCL,STLTECH,VINDHYATEL,DIGISPICE,BIRLACABLE,VALIANT"
Punjab Communications Ltd,PUNJCOMMU,Telecom Equipments,81.95261904,68.16,8.074149659,,"ITI,TEJASNET,HFCL,STLTECH,VINDHYATEL,DIGISPICE,BIRLACABLE,VALIANT,PUNJCOMMU"
Tamilnadu Telecommunication Ltd,TNTELE,Telecom Equipments,58.243275,12.75,-3.98380814,,"ITI,TEJASNET,HFCL,STLTECH,VINDHYATEL,DIGISPICE,BIRLACABLE,VALIANT,PUNJCOMMU,TNTELE"
Shyam Telecom Ltd,SHYAMTEL,Telecom Equipments,19.71123,17.49,-6.277461783,,"ITI,TEJASNET,HFCL,STLTECH,VINDHYATEL,DIGISPICE,BIRLACABLE,VALIANT,PUNJCOMMU,TNTELE,SHYAMTEL"
Indus Towers Ltd,INDUSTOWER,Telecom Infrastructure,115505.5063,428.75,19.135467059387523,,INDUSTOWER
GTL Infrastructure Ltd,GTLINFRA,Telecom Infrastructure,3521.93076,2.75,-5.168971998,,"INDUSTOWER,GTLINFRA"
SAR Televenture Ltd,SARTELE,Telecom Infrastructure,937.2909875,252.35,59.85255348020436,,"INDUSTOWER,GTLINFRA,SARTELE"
Kore Digital Ltd,KDL,Telecom Infrastructure,707.43204,1765.05,61.56936814621411,,"INDUSTOWER,GTLINFRA,SARTELE,KDL"
GTL Ltd,GTL,Telecom Infrastructure,213.1371383,13.55,1.0110869936195446,,"INDUSTOWER,GTLINFRA,SARTELE,KDL,GTL"
Data Infrastructure Trust,DATAINFRA,Telecom Infrastructure,0,162,0,,
Bharti Airtel Ltd,BHARTIARTL,Telecom Services,899757.3930135301,1505.5,120.49784291061111,,BHARTIARTL
Vodafone Idea Ltd,IDEA,Telecom Services,111450.00680736001,15.99,-3.567724557,,"BHARTIARTL,IDEA"
Bharti Hexacom Ltd,BHARTIHEXA,Telecom Services,57810,1156.2,114.6114195083267,,"BHARTIARTL,IDEA,BHARTIHEXA"
Tata Communications Ltd,TATACOMM,Telecom Services,56169.225,1970.85,58.00568498667825,,"BHARTIARTL,IDEA,BHARTIHEXA,TATACOMM"
Tata Teleservices (Maharashtra) Ltd,TTML,Telecom Services,18188.647572007998,93.04,-14.80629707,,"BHARTIARTL,IDEA,BHARTIHEXA,TATACOMM,TTML"
Mahanagar Telephone Nigam Ltd,MTNL,Telecom Services,4980.15,79.05,-1.524137572,,"BHARTIARTL,IDEA,BHARTIHEXA,TATACOMM,TTML,MTNL"
Reliance Communications Ltd,RCOM,Telecom Services,485.7329669,1.77,-0.067350661,,"BHARTIARTL,IDEA,BHARTIHEXA,TATACOMM,TTML,MTNL,RCOM"
Quadrant Televentures Ltd,QUADRANT,Telecom Services,151.8405465,2.48,-1.332285219,,"BHARTIARTL,IDEA,BHARTIHEXA,TATACOMM,TTML,MTNL,RCOM,QUADRANT"
Uniinfo Telecom Services Ltd,UNIINFO,Telecom Services,42.86871808,40.09,77.94312378181804,,"BHARTIARTL,IDEA,BHARTIHEXA,TATACOMM,TTML,MTNL,RCOM,QUADRANT,UNIINFO"
Vivo Collaboration Solutions Ltd,VIVO,Telecom Services,16.523,82,-24.66119403,,"BHARTIARTL,IDEA,BHARTIHEXA,TATACOMM,TTML,MTNL,RCOM,QUADRANT,UNIINFO,VIVO"
Accord Synergy Ltd,ACCORD,Telecom Services,8.68,25,22.256410256410458,,"BHARTIARTL,IDEA,BHARTIHEXA,TATACOMM,TTML,MTNL,RCOM,QUADRANT,UNIINFO,VIVO,ACCORD"
Bharti Airtel Ltd,AIRTELPP,Telecom Services,,1100.85,,,"BHARTIARTL,IDEA,BHARTIHEXA,TATACOMM,TTML,MTNL,RCOM,QUADRANT,UNIINFO,VIVO,ACCORD,AIRTELPP"
PVR INOX Ltd,PVRINOX,Theatres,14625.162774879998,1490.3,-457.0363367,,"BHARTIARTL,IDEA,BHARTIHEXA,TATACOMM,TTML,MTNL,RCOM,QUADRANT,UNIINFO,VIVO,ACCORD,AIRTELPP,PVRINOX"
Sun Tv Network Ltd,SUNTV,TV Channels & Broadcasters,35077.47203,890.1,18.22140079384126,,
Zee Entertainment Enterprises Ltd,ZEEL,TV Channels & Broadcasters,13617.28382,141.77,96.28285241702616,,",ZEEL"
TV18 Broadcast Ltd,TV18BRDCST,TV Channels & Broadcasters,7906.6290579199995,46.12,-162.6543727,,",ZEEL,TV18BRDCST"
TV Today Network Limited,TVTODAY,TV Channels & Broadcasters,1712.489251,287,30.374055525008863,,",ZEEL,TV18BRDCST,TVTODAY"
New Delhi Television Ltd,NDTV,TV Channels & Broadcasters,1417.14292,219.81,-70.08619782,,",ZEEL,TV18BRDCST,TVTODAY,NDTV"
Sri Adhikari Brothers Television Network Ltd,SABTNL,TV Channels & Broadcasters,969.5044698,382.1,-45.58084014,,",ZEEL,TV18BRDCST,TVTODAY,NDTV,SABTNL"
Zee Media Corporation Ltd,ZEEMEDIA,TV Channels & Broadcasters,914.3767301600001,14.62,-9.289614245,,",ZEEL,TV18BRDCST,TVTODAY,NDTV,SABTNL,ZEEMEDIA"
Raj Television Network Ltd,RAJTV,TV Channels & Broadcasters,344.2892974,66.32,435.80923722531963,,",ZEEL,TV18BRDCST,TVTODAY,NDTV,SABTNL,ZEEMEDIA,RAJTV"
Diksat Transworld Ltd,DIKSAT,TV Channels & Broadcasters,236.477955,134.8,299.3391835443045,,",ZEEL,TV18BRDCST,TVTODAY,NDTV,SABTNL,ZEEMEDIA,RAJTV,DIKSAT"
Sadhna Broadcast Ltd,SADHNA,TV Channels & Broadcasters,37.90033254,3.78,111.47156629411761,,",ZEEL,TV18BRDCST,TVTODAY,NDTV,SABTNL,ZEEMEDIA,RAJTV,DIKSAT,SADHNA"
TV Vision Ltd,TVVISION,TV Channels & Broadcasters,31.3443005,8.09,-1.320315944,,",ZEEL,TV18BRDCST,TVTODAY,NDTV,SABTNL,ZEEMEDIA,RAJTV,DIKSAT,SADHNA,TVVISION"
Sea TV Network Ltd,SEATV,TV Channels & Broadcasters,10.19296,8.48,0.3351844787898718,,",ZEEL,TV18BRDCST,TVTODAY,NDTV,SABTNL,ZEEMEDIA,RAJTV,DIKSAT,SADHNA,TVVISION,SEATV"
