Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,,
Skipper Ltd,SKIPPER,Power Infrastructure,4499.522036,412.9,55.10068620903762,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER"
Power and Instrumentation (Gujarat) Ltd,PIGL,Power Infrastructure,145.1382432,114.88,24.59970223728814,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL"
Neueon Towers Ltd,NTL,Power Infrastructure,15.09739538,2.67,-0.161142015,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL"
Elango Industries Ltd,ELANGO,Power Infrastructure,4.8731597,12.77,-34.80828357,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO"
Sustainable Energy Infra Trust,SEITINVIT,Power Infrastructure,,100.5,0,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT"
Indian Energy Exchange Ltd,IEX,Power Trading & Consultancy,16933.55785,190.43,48.27263563463896,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX"
Rattanindia Enterprises Ltd,RTNINDIA,Power Trading & Consultancy,10780.58952,78.07,25.29823420572586,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX,RTNINDIA"
PTC India Ltd,PTC,Power Trading & Consultancy,6664.035331,225.13,15.596777987391965,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX,RTNINDIA,PTC"
Power Grid Corporation of India Ltd,POWERGRID,Power Transmission & Distribution,335844.8039,361.1,21.565616991290785,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX,RTNINDIA,PTC,POWERGRID"
Tata Power Company Ltd,TATAPOWER,Power Transmission & Distribution,148391.5686,464.4,40.14651838016367,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX,RTNINDIA,PTC,POWERGRID,TATAPOWER"
Torrent Power Ltd,TORNTPOWER,Power Transmission & Distribution,87823.10494,1827.3,47.90621195,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX,RTNINDIA,PTC,POWERGRID,TATAPOWER,TORNTPOWER"
Powergrid Infrastructure Investment Trust,PGINVIT,Power Transmission & Distribution,11516.94988,94.39,12.42724561661721,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX,RTNINDIA,PTC,POWERGRID,TATAPOWER,TORNTPOWER,PGINVIT"
India Grid Trust,INDIGRID,Power Transmission & Distribution,9591.90281,141.51,33.610984687083835,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX,RTNINDIA,PTC,POWERGRID,TATAPOWER,TORNTPOWER,PGINVIT,INDIGRID"
Jyoti Structures Ltd,JYOTISTRUC,Power Transmission & Distribution,2401.385422,28.34,83.23692972,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX,RTNINDIA,PTC,POWERGRID,TATAPOWER,TORNTPOWER,PGINVIT,INDIGRID,JYOTISTRUC"
Powerful Technologies Ltd,POWERFUL,Power Transmission & Distribution,1.95423462,7.9,-0.236876924,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX,RTNINDIA,PTC,POWERGRID,TATAPOWER,TORNTPOWER,PGINVIT,INDIGRID,JYOTISTRUC,POWERFUL"
Anzen India Energy Yield Plus Trust,ANZEN,Power Transmission & Distribution,,101.63,0,,"NTPC,ADANIPOWER,JSWENERGY,CESC,RPOWER,RTNPOWER,GMRP&UI,GIPCL,DPSCLTD,GLOBUSCON,ADANIENSOL,KPIL,RELINFRA,SKIPPER,PIGL,NTL,ELANGO,SEITINVIT,IEX,RTNINDIA,PTC,POWERGRID,TATAPOWER,TORNTPOWER,PGINVIT,INDIGRID,JYOTISTRUC,POWERFUL,ANZEN"
Adani Green Energy Ltd,ADANIGREEN,Renewable Energy,301275.0572,1901.95,273.8864155938273,,ADANIGREEN
NHPC Ltd,NHPC,Renewable Energy,105523.0906,105.05,29.114476420096185,,"ADANIGREEN,NHPC"
SJVN Ltd,SJVN,Renewable Energy,57575.42911,146.51,63.16974140801916,,"ADANIGREEN,NHPC,SJVN"
Jaiprakash Power Ventures Ltd,JPPOWER,Renewable Energy,13131.22711,19.16,12.849187448047363,,"ADANIGREEN,NHPC,SJVN,JPPOWER"
KPI Green Energy Ltd,KPIGREEN,Renewable Energy,11683.372256480001,969.05,72.26679196189774,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN"
Ujaas Energy Ltd,UEL,Renewable Energy,3520.2215229599997,334.3,121.5546105994475,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL"
BF Utilities Ltd,BFUTILITIE,Renewable Energy,3013.41024,800,298.65314568880075,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE"
K.P. Energy Ltd,KPEL,Renewable Energy,2681.93835,402.15,45.98659722,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL"
Orient Green Power Company Ltd,GREENPOWER,Renewable Energy,2107.575827,21.49,54.884787150338504,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER"
Ganesh Green Bharat Ltd,GGBL,Renewable Energy,1140.846,460,57.38661971830994,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL"
Indowind Energy Ltd,INDOWIND,Renewable Energy,364.7665164,28.32,50.174211327647825,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND"
WAA Solar Ltd,WAA,Renewable Energy,224.3409792,169.1,33.83725177073905,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA"
Energy Development Company Ltd,ENERGYDEV,Renewable Energy,139.9825,29.47,-64.80671296,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV"
Karma Energy Ltd,KARMAENG,Renewable Energy,102.99541,89.02,858.2950836333373,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG"
Agni Green Power Ltd,AGNI,Renewable Energy,92.887974,47.55,244.4420368421054,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG,AGNI"
Gita Renewable Energy Ltd,GITARENEW,Renewable Energy,72.45865552000001,176.2,201.27404311111113,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG,AGNI,GITARENEW"
Tarini International Ltd,TARINI,Renewable Energy,66.250806,50.97,1104.180099999999,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG,AGNI,GITARENEW,TARINI"
KKV Agro Powers Limited,KKVAPOW,Renewable Energy,51.699,912,191.47777777786806,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG,AGNI,GITARENEW,TARINI,KKVAPOW"
SRM Energy Ltd,SRMENERGY,Renewable Energy,16.34424,18.04,-20.95415385,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG,AGNI,GITARENEW,TARINI,KKVAPOW,SRMENERGY"
Va Tech Wabag Ltd,WABAG,Water Management,8253.291699880001,1327.1,33.604607898534155,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG,AGNI,GITARENEW,TARINI,KKVAPOW,SRMENERGY,WABAG"
Indian Hume Pipe Company Ltd,INDIANHUME,Water Management,2642.517583,501.6,34.03990188329253,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG,AGNI,GITARENEW,TARINI,KKVAPOW,SRMENERGY,WABAG,INDIANHUME"
Felix Industries Ltd,FELIX,Water Management,375.716385,301.95,74.54690178571428,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG,AGNI,GITARENEW,TARINI,KKVAPOW,SRMENERGY,WABAG,INDIANHUME,FELIX"
VL Infraprojects Ltd,VLINFRA,Water Management,144.9478125,92.25,23.607135586319195,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG,AGNI,GITARENEW,TARINI,KKVAPOW,SRMENERGY,WABAG,INDIANHUME,FELIX,VLINFRA"
Polysil Irrigation Systems Ltd,POLYSIL,Water Management,37.5390079,33.1,18.04759995192306,,"ADANIGREEN,NHPC,SJVN,JPPOWER,KPIGREEN,UEL,BFUTILITIE,KPEL,GREENPOWER,GGBL,INDOWIND,WAA,ENERGYDEV,KARMAENG,AGNI,GITARENEW,TARINI,KKVAPOW,SRMENERGY,WABAG,INDIANHUME,FELIX,VLINFRA,POLYSIL"
